id,gid,url,edits_pending,last_updated
436954,be3fe6cd-3f04-4a10-81ef-807ddd721c20,https://www.amazon.co.uk/gp/product/B00004SSME,0,2016-10-12 21:00:02.439177+00
459624,82a8ac97-4cb0-4b8d-8dd3-3024515213de,https://www.amazon.de/gp/product/B0000245VH,0,2016-10-12 21:00:02.439177+00
726150,ebf6a3e7-7f22-403d-abd7-22ddae047990,http://www.contentsphere.de/serendipity/archives/68-Zoe.LeelA-Lush-Electronic-Soul-From-Berlin.html,0,2011-05-16 16:31:52+00
1288254,b991a11a-6641-4617-aae1-ce531f524f01,https://www.discogs.com/artist/490759,0,2016-08-03 18:00:02.787941+00
41286,bc06c329-45bb-42e2-8672-8faa30f0b28d,https://www.amazon.co.uk/gp/product/B000066HLI,0,2016-10-12 21:00:02.439177+00
1233324,7bf2246f-e2b2-4ecd-87cc-72500bcdfc94,https://www.discogs.com/release/3372280,0,2016-08-03 18:00:02.787941+00
1232561,7e060578-1f66-4e2e-ac8c-f0187d90d37a,https://www.discogs.com/release/146367,0,2016-08-03 18:00:02.787941+00
56461,42b45db1-e4a0-44cb-a1ae-188b91f7a761,https://www.discogs.com/artist/263977,0,2016-08-03 18:00:02.787941+00
1233135,0695b3c7-ccab-48f3-9161-2b15c8fc4eb6,https://www.discogs.com/release/2250599,0,2016-08-03 18:00:02.787941+00
48065,b7621ca6-71b5-44e2-b449-35e702ffc00e,https://www.amazon.com/gp/product/B00005UMT9,0,2016-10-10 21:00:02.053678+00
554686,2f970070-4ed0-4c3a-8396-cb0315a0ef57,https://en.wikipedia.org/wiki/Mother_Mother_(song),0,2016-10-10 21:00:02.053678+00
43604,91aba5bd-bcf5-4403-b2cc-8647c74d3d1b,https://www.amazon.com/gp/product/B00009YWAW,0,2016-10-10 21:00:02.053678+00
371343,ad27712e-bc85-4f55-b74a-4fb503495dde,https://www.amazon.com/gp/product/B00006J3RW,0,2016-10-10 21:00:02.053678+00
568330,c1346ab2-5bd1-41eb-989c-2bae2aa938a2,https://www.amazon.com/gp/product/B000001YGF,0,2016-10-12 21:00:02.439177+00
2339021,b80868f2-885b-4a64-92e1-c9fec10333d9,http://www.allmusic.com/album/mw0001940254,0,2014-01-06 21:11:55.445858+00
794943,e90d993c-d9ac-4124-9e98-f2460a4673e3,http://www.punktipset.se/band.asp?id=40,0,2011-05-16 16:31:52+00
633745,bdf11d73-ddb6-4484-abb6-8d3327514579,http://en.wikipedia.org/wiki/Ian_Carey,0,2011-05-16 16:31:52+00
2767177,ca3735d0-775a-4fa6-9692-0677f72d950d,https://www.facebook.com/merd.rahta,0,2014-11-17 21:49:20.673571+00
2347911,f9138e9a-e177-4b65-870b-299e959bd518,https://www.wikidata.org/wiki/Q985995,0,2016-06-28 04:22:33.54902+00
