gid,new_id,created
123100ed-5f91-4550-b31a-bed25f746089,433358,2011-05-16 14:57:06.530063+00
47d33446-494c-4c36-a359-b90a9cad5e27,47771,2011-05-16 14:57:06.530063+00
1c2160d4-d06f-4ed8-a3fb-5f19001cde8a,247716,2011-05-16 14:57:06.530063+00
f57ebb3d-28c6-4657-ba00-48697e0d983a,140176,2011-05-16 14:57:06.530063+00
cad2a29d-5154-481e-8b42-7e9009fd4598,223789,2011-05-16 14:57:06.530063+00
2ac5cdf3-6271-487e-8390-9e0d284fc50a,241250,2011-05-16 14:57:06.530063+00
0374f162-7a0d-4177-938f-66946c214973,406941,2011-05-16 14:57:06.530063+00
cecc5383-2809-4f6a-9c20-6c35eff18ee2,372043,2011-05-16 14:57:06.530063+00
237100f8-9e83-4300-94ba-c3a31c52ade1,363920,2011-05-16 14:57:06.530063+00
4695c8b2-104f-4b04-9d41-d2ead5b9f148,63498,2011-05-16 14:57:06.530063+00
85bf9650-02d6-42a3-a4c8-1581c71d6a3e,8221,2011-05-16 14:57:06.530063+00
16f4c44f-1384-4f2a-8ccc-88ff7a04bd37,48472,2011-05-16 14:57:06.530063+00
2bd66161-5cff-4841-a16a-913121019a2d,196393,2011-05-16 14:57:06.530063+00
45501f97-7689-4db0-be62-9f9999219644,358629,2011-05-16 14:57:06.530063+00
bf74060a-dfff-455c-98d0-c78c20317022,127573,2011-05-16 14:57:06.530063+00
dc024903-313f-4382-8b3b-82d5ab8198b9,5300,2011-05-16 14:57:06.530063+00
4239c4e4-fa41-45da-8f42-aaa4d0dd74d0,400384,2011-05-16 14:57:06.530063+00
