gid,new_id,created
e3648cca-54d4-3ce9-822f-fa44fff98e42,3689082,2011-05-16 16:27:39.450042+00
bbb985e7-18ca-3f43-a6fc-e8ca4f10db2b,837604,2011-05-16 16:27:39.450042+00
eb84b854-bcd5-3462-95ad-48c6983ed521,11828278,2011-05-16 16:27:39.450042+00
4c6fdeb5-99d2-300e-8e91-fc47f08ccf2b,3557245,2011-05-16 16:27:39.450042+00
b9c15282-9a56-32c5-99e2-b47747c2d394,3226529,2011-05-16 16:27:39.450042+00
da3bb162-4679-3eff-a3c1-0ab05c296d16,2591819,2011-05-16 16:27:39.450042+00
e202d0f0-1e2e-3ae0-a4f3-403de908190a,441642,2011-05-16 16:27:39.450042+00
d75fb3f2-6598-36e5-b67d-0f96f535c385,629689,2011-05-16 16:27:39.450042+00
2d5b9879-d4ba-38d4-a1ae-64d86cf8716f,629689,2011-05-16 16:27:39.450042+00
573f0bc1-b050-363c-928e-2911e89f378c,629689,2011-05-16 16:27:39.450042+00
6024f5a2-cc67-30fa-af4c-06c74e02d36c,273558,2011-05-16 16:27:39.450042+00
79a942f4-7217-3a4b-a077-7d8204e669be,6996608,2011-05-16 16:27:39.450042+00
68d5ab08-c6cc-3faa-aeef-6d67fa697578,1430153,2011-05-16 16:27:39.450042+00
3568a539-da8c-3255-a196-6f8078429be4,407779,2011-05-16 16:27:39.450042+00
c58bba3d-3b43-3a57-b3f7-8755fdc445b8,407779,2011-05-16 16:27:39.450042+00
0e81d207-eca8-3af9-b76a-1ad6296a2fdd,11094357,2011-05-16 16:27:39.450042+00
7eabc482-aa0f-3eaa-9d19-202a4e0b5be7,434960,2011-05-16 16:27:39.450042+00
7e71a4d2-9bb6-32d6-a0b8-919a4c6bb1ec,370322,2011-05-16 16:27:39.450042+00
8044dab3-9ae6-390e-9006-3d541fede7c1,8604596,2011-05-16 16:27:39.450042+00
aad87625-cd9d-3716-a0cf-3dfb1d45b44f,245424,2011-05-16 16:27:39.450042+00
4ad7b90d-f0b7-36b6-9b3a-ac7faadc3454,11277374,2011-05-16 16:27:39.450042+00
40ef2d45-358a-30cc-96a7-a3f2ee60837a,2897064,2011-05-16 16:27:39.450042+00
e9453c56-8320-3570-9164-07eb0dd429df,4353252,2011-05-16 16:27:39.450042+00
7aa9b04e-18c3-395a-9637-36bd5b6f94e2,10401406,2011-06-25 21:00:23.222636+00
462c802c-f4d8-3a27-bf27-82f9286e7282,10401406,2011-06-25 21:00:23.222636+00
23a04ab8-cf78-3bee-bd4e-17d3b0f39da3,5526946,2011-05-16 16:27:39.450042+00
a2d5d1ee-fba6-38c1-a43d-b490f4cb47a6,4532526,2011-05-16 16:27:39.450042+00
9db94dd9-f68f-3d59-a25c-b87329625780,490151,2011-05-16 16:27:39.450042+00
ee13de36-390b-3c77-b291-a7be350eb06c,490151,2011-05-16 16:27:39.450042+00
7b574fb7-57ea-371a-a37c-fb8572872ac3,1916829,2011-05-16 16:27:39.450042+00
879c6ef8-29fa-3605-a283-3d9a8fff46d3,7843252,2011-05-16 16:27:39.450042+00
ca677c26-6d04-3eb0-8e76-0ff36c2da55f,9179030,2011-05-16 16:27:39.450042+00
a45a07ad-957f-32bd-b520-991a0641d029,9179030,2011-05-16 16:27:39.450042+00
ee26e0af-5538-3ef8-a0fb-7fc84dc3d48b,337899,2011-05-16 16:27:39.450042+00
c2d6b211-9b16-363e-afb6-08241c832237,5357145,2011-05-16 16:27:39.450042+00
0c120dc9-917a-32f1-8eb0-061646f98479,140838,2011-05-16 16:27:39.450042+00
0680f089-54d3-3d15-9bc8-fd2afb9be506,140838,2011-05-16 16:27:39.450042+00
f7c47362-e20f-3b8f-81b1-77712f76545c,1531081,2011-05-16 16:27:39.450042+00
b858ec76-7594-3b43-af11-a768c07848f0,378299,2011-05-16 16:27:39.450042+00
2e37ba79-70c3-3578-9097-1342a82823a6,7397876,2011-05-16 16:27:39.450042+00
77f07ba9-ac53-3d20-a9bf-347f200fb04b,5639123,2011-05-16 16:27:39.450042+00
f7bf30ea-415e-3858-9298-f58739ba85b8,8349746,2011-05-16 16:27:39.450042+00
2c7b2995-e7b2-38b1-a7e0-6a9683cd28fe,12005945,2011-05-16 16:27:39.450042+00
9915bf74-28ee-346f-acfb-006cc5b726d5,8888614,2011-05-16 16:27:39.450042+00
3d845b4c-b80d-36f6-ad0c-8c6f06bba4f6,331611,2011-05-16 16:27:39.450042+00
5f406c9b-1788-3c27-b4ba-d8827f1ba66b,262298,2011-05-16 16:27:39.450042+00
6281607a-98fe-3c9b-be2b-ee6cc84fd321,400968,2011-05-16 16:27:39.450042+00
b447d01a-c852-35a0-804e-a7c94f9a0154,4446282,2011-05-16 16:27:39.450042+00
38674d78-6718-333d-b4aa-65502989725b,11798179,2011-05-16 16:27:39.450042+00
77916220-1148-3a80-bb8c-d47e5f317564,8733472,2011-05-16 16:27:39.450042+00
ba7042c3-4f51-313f-93f9-1989d322684b,5897949,2011-05-16 16:27:39.450042+00
c4301383-8265-336e-bf15-b552529498e0,2423741,2011-05-16 16:27:39.450042+00
563432e5-c30f-3d96-a6f9-8e1182b0be69,2423741,2011-05-16 16:27:39.450042+00
